Order Date,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Profit
2017-09-12,Second Class,Home Office,United States,Los Angeles,California,West,Furniture,Tables,896.328,9,22.4082
2017-09-12,Second Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Appliances,189,1,68.04
2017-09-12,Standard Class,Consumer,United States,Park Ridge,Illinois,Central,Office Supplies,Paper,143.856,9,48.5514
2017-09-12,Standard Class,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Paper,419.4,5,146.79
2017-09-12,Standard Class,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Binders,13.005,3,-9.9705
2017-09-12,Second Class,Home Office,United States,Salinas,California,West,Furniture,Bookcases,148.257,3,15.6978
2017-09-12,Second Class,Consumer,United States,Richmond,Kentucky,South,Office Supplies,Binders,29.36,2,13.5056
2017-09-12,Second Class,Consumer,United States,Richmond,Kentucky,South,Office Supplies,Appliances,214.9,5,62.321
2017-09-12,Second Class,Consumer,United States,Richmond,Kentucky,South,Office Supplies,Binders,15.92,4,7.4824
2017-09-12,Second Class,Consumer,United States,Richmond,Kentucky,South,Technology,Accessories,146.45,5,48.3285
2017-09-12,Second Class,Consumer,United States,Richmond,Kentucky,South,Office Supplies,Storage,15.14,1,0.6056
2017-09-12,Second Class,Consumer,United States,Richmond,Kentucky,South,Office Supplies,Labels,5.76,2,2.6496
2017-09-12,Second Class,Consumer,United States,Richmond,Kentucky,South,Technology,Copiers,1399.98,2,629.991
2017-09-12,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,11.088,7,-8.1312
2017-09-12,Standard Class,Consumer,United States,Grand Rapids,Michigan,Central,Office Supplies,Binders,54.9,5,26.901
2017-10-02,Standard Class,Home Office,United States,Laguna Niguel,California,West,Furniture,Bookcases,203.983,2,16.7986
2017-10-02,First Class,Consumer,United States,Clinton,Maryland,East,Office Supplies,Paper,23.12,4,11.3288
2017-10-03,Standard Class,Home Office,United States,Chester,Pennsylvania,East,Office Supplies,Art,5.248,2,0.5904
2017-10-03,Standard Class,Home Office,United States,Chester,Pennsylvania,East,Technology,Phones,35.91,3,-8.379
2017-10-03,Standard Class,Home Office,United States,Chester,Pennsylvania,East,Furniture,Furnishings,6.696,1,0.5022
2017-10-03,Standard Class,Home Office,United States,Chester,Pennsylvania,East,Furniture,Furnishings,43.872,2,11.5164
2017-10-03,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Phones,53.982,3,-10.7964
2017-10-03,Standard Class,Corporate,United States,Raleigh,North Carolina,South,Office Supplies,Appliances,48.784,1,3.6588
2017-10-03,Standard Class,Corporate,United States,Raleigh,North Carolina,South,Office Supplies,Binders,13.092,4,-10.0372
2017-10-03,Second Class,Corporate,United States,San Francisco,California,West,Technology,Accessories,111.96,4,21.2724
2017-10-03,Standard Class,Consumer,United States,Dallas,Texas,Central,Furniture,Tables,933.408,4,-173.3472
2017-10-04,Standard Class,Home Office,United States,New Brunswick,New Jersey,East,Office Supplies,Paper,7.61,1,3.5767
2017-10-04,Standard Class,Home Office,United States,New Brunswick,New Jersey,East,Office Supplies,Fasteners,7.16,2,3.58
2017-10-04,Same Day,Consumer,United States,Austin,Texas,Central,Office Supplies,Paper,10.368,2,3.6288
2017-10-04,Same Day,Consumer,United States,Austin,Texas,Central,Technology,Accessories,95.736,3,20.3439
2017-10-04,Second Class,Corporate,United States,Jacksonville,Florida,South,Furniture,Furnishings,12.32,5,1.848
2017-10-04,Second Class,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Binders,4.419,3,-3.0933
2017-10-04,Standard Class,Home Office,United States,Waterbury,Connecticut,East,Technology,Accessories,99.99,1,41.9958
2017-10-04,Standard Class,Home Office,United States,Waterbury,Connecticut,East,Office Supplies,Storage,286.15,5,71.5375
2017-10-04,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,195.104,4,21.9492
2017-10-04,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,36.672,3,6.4176
2017-10-06,First Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Labels,29.6,2,14.8
2017-10-06,First Class,Home Office,United States,Los Angeles,California,West,Furniture,Bookcases,514.165,5,-30.245
2017-10-06,First Class,Home Office,United States,Los Angeles,California,West,Technology,Phones,279.96,5,17.4975
2017-10-06,Standard Class,Consumer,United States,Rochester Hills,Michigan,Central,Technology,Accessories,132.52,4,54.3332
2017-10-06,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,16.4,5,4.756
2017-10-06,Same Day,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,40.032,6,15.012
2017-10-06,Standard Class,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Storage,1347.52,8,84.22
2017-10-06,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Art,8.4,5,4.2
2017-10-06,Standard Class,Consumer,United States,Seattle,Washington,West,Technology,Phones,88.776,3,7.7679
2017-10-06,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Labels,11.56,4,5.4332
2017-10-06,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,15.58,1,3.895
2017-10-06,Second Class,Corporate,United States,Thousand Oaks,California,West,Office Supplies,Art,14.7,7,4.116
2017-10-06,Second Class,Corporate,United States,New York City,New York,East,Office Supplies,Fasteners,14.13,3,0.7065
2017-10-07,Second Class,Consumer,United States,Columbus,Georgia,South,Furniture,Furnishings,18.84,3,7.9128
2017-10-07,Standard Class,Home Office,United States,Aurora,Illinois,Central,Office Supplies,Storage,298.464,6,26.1156
2017-10-07,Standard Class,Corporate,United States,Columbus,Georgia,South,Office Supplies,Appliances,41.91,3,10.8966
2017-10-08,Standard Class,Consumer,United States,Columbus,Indiana,Central,Office Supplies,Envelopes,70.08,6,35.04
2017-10-08,Standard Class,Consumer,United States,Columbus,Indiana,Central,Furniture,Furnishings,121.3,2,25.473
2017-10-08,Standard Class,Consumer,United States,Columbus,Indiana,Central,Technology,Phones,1454.49,9,378.1674
2017-10-08,Second Class,Corporate,United States,Richmond,Indiana,Central,Office Supplies,Paper,177.2,5,83.284
2017-10-09,Standard Class,Corporate,United States,Naperville,Illinois,Central,Technology,Phones,147.168,4,16.5564
2017-10-09,Same Day,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,362.352,3,27.1764
2017-10-09,Same Day,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,7.184,2,2.245
2017-10-09,Second Class,Consumer,United States,Springfield,Missouri,Central,Office Supplies,Binders,16.2,3,7.776
2017-10-09,Second Class,Consumer,United States,Springfield,Missouri,Central,Office Supplies,Appliances,33.99,3,14.6157
2017-10-09,Second Class,Consumer,United States,Springfield,Missouri,Central,Technology,Accessories,296.85,5,53.433
2017-10-09,Second Class,Consumer,United States,Springfield,Missouri,Central,Technology,Accessories,112.8,6,6.768
2017-10-09,Second Class,Consumer,United States,Springfield,Missouri,Central,Office Supplies,Binders,13.71,3,6.5808
2017-10-09,Second Class,Consumer,United States,Springfield,Missouri,Central,Office Supplies,Paper,24.9,5,11.703
2017-10-09,Second Class,Consumer,United States,Springfield,Missouri,Central,Office Supplies,Storage,286.29,3,17.1774
2017-10-09,Second Class,Consumer,United States,Springfield,Missouri,Central,Office Supplies,Appliances,24.18,2,7.254
2017-10-09,Standard Class,Home Office,United States,Chicago,Illinois,Central,Office Supplies,Binders,762.594,3,-1143.891
2017-10-09,Same Day,Consumer,United States,New York City,New York,East,Office Supplies,Paper,18.76,2,9.0048
2017-10-09,First Class,Corporate,United States,Lawrence,Massachusetts,East,Office Supplies,Art,14.88,2,3.72
2017-10-09,First Class,Corporate,United States,Akron,Ohio,East,Office Supplies,Paper,85.056,3,28.7064
2017-10-09,Standard Class,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Binders,2.78,1,1.3622
2017-10-09,Standard Class,Consumer,United States,Springfield,Ohio,East,Technology,Accessories,37.056,4,8.8008
2017-10-09,Standard Class,Consumer,United States,Springfield,Ohio,East,Technology,Phones,259.896,2,-56.3108
2017-10-10,Standard Class,Consumer,United States,Aurora,Illinois,Central,Furniture,Chairs,239.358,3,-47.8716
2017-10-11,First Class,Corporate,United States,Tucson,Arizona,West,Office Supplies,Binders,38.388,14,-25.592
2017-10-11,First Class,Corporate,United States,Tucson,Arizona,West,Technology,Machines,95.994,2,-63.996
2017-10-11,First Class,Corporate,United States,Tucson,Arizona,West,Technology,Accessories,239.952,6,-35.9928
2017-10-11,First Class,Corporate,United States,Tucson,Arizona,West,Technology,Phones,201.584,2,15.1188
2017-10-11,First Class,Corporate,United States,Tucson,Arizona,West,Furniture,Chairs,899.136,4,-146.1096
2017-10-11,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Binders,931.176,3,314.2719
2017-10-11,Standard Class,Corporate,United States,New York City,New York,East,Technology,Phones,430.88,2,124.9552
2017-10-11,Second Class,Corporate,United States,Round Rock,Texas,Central,Furniture,Furnishings,341.96,5,-427.45
2017-10-11,Second Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,26.352,3,9.5526
2017-10-11,Second Class,Home Office,United States,Hollywood,Florida,South,Office Supplies,Binders,11.52,5,-7.68
2017-10-11,Same Day,Home Office,United States,Riverside,California,West,Office Supplies,Art,7.8,3,2.106
2017-10-11,Standard Class,Consumer,United States,Pasco,Washington,West,Office Supplies,Appliances,400.8,5,112.224
2017-10-11,Standard Class,Consumer,United States,Pasco,Washington,West,Office Supplies,Binders,28.792,1,10.0772
2017-10-11,Standard Class,Consumer,United States,Modesto,California,West,Technology,Accessories,111.79,7,43.5981
2017-10-11,Standard Class,Home Office,United States,Los Angeles,California,West,Furniture,Chairs,241.424,2,-36.2136
2017-10-12,Standard Class,Corporate,United States,San Diego,California,West,Office Supplies,Binders,19.936,4,7.2268
2017-10-12,Standard Class,Corporate,United States,San Diego,California,West,Office Supplies,Binders,65.568,2,22.9488
2017-10-12,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,14.2,1,3.3725
2017-10-12,Same Day,Home Office,United States,Omaha,Nebraska,Central,Office Supplies,Binders,34.5,3,15.525
2017-10-12,Second Class,Consumer,United States,North Las Vegas,Nevada,West,Furniture,Tables,1669.6,4,116.872
2017-10-12,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,10.368,2,3.6288
2017-10-12,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,310.88,2,23.316
2017-10-12,Same Day,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Envelopes,10.86,3,5.1042
2017-10-12,Same Day,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Appliances,426.79,7,123.7691
2017-10-12,First Class,Consumer,United States,Fort Lauderdale,Florida,South,Furniture,Furnishings,19.104,3,5.7312
2017-10-12,Second Class,Corporate,United States,Seattle,Washington,West,Technology,Accessories,49.08,3,4.908
2017-10-12,Second Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Storage,324.9,5,38.988
2017-10-12,Second Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Art,18.24,3,5.2896
2017-10-12,Second Class,Home Office,United States,Jackson,Mississippi,South,Technology,Accessories,599.97,3,257.9871
2017-10-12,Second Class,Home Office,United States,Jackson,Mississippi,South,Technology,Phones,38.97,3,0.7794
2017-10-12,Second Class,Home Office,United States,Jackson,Mississippi,South,Office Supplies,Binders,45.84,8,22.0032
2017-10-12,Second Class,Consumer,United States,Stockton,California,West,Technology,Phones,95.84,4,34.742
2017-10-12,Second Class,Consumer,United States,Stockton,California,West,Office Supplies,Paper,12.96,2,6.2208
2017-10-12,Standard Class,Corporate,United States,North Charleston,South Carolina,South,Furniture,Furnishings,14.76,2,4.2804
2017-10-12,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3.273,1,-2.5093
2017-10-12,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,87.92,5,15.386
2017-11-02,Second Class,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,21.336,7,7.7343
2017-11-02,Second Class,Corporate,United States,Seattle,Washington,West,Furniture,Chairs,963.136,4,108.3528
2017-11-02,Second Class,Corporate,United States,Seattle,Washington,West,Technology,Phones,88.776,3,7.7679
2017-11-02,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Labels,20.7,2,9.936
2017-11-02,First Class,Consumer,United States,Columbus,Ohio,East,Furniture,Furnishings,147.568,2,-3.6892
2017-11-03,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Binders,895.92,4,421.0824
2017-11-03,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Technology,Phones,776.85,5,-181.265
2017-11-03,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,12.294,1,-8.6058
2017-11-03,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,154.764,3,-46.4292
2017-11-03,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,43.28,1,3.246
2017-11-03,Standard Class,Home Office,United States,Cambridge,Massachusetts,East,Technology,Accessories,63.88,4,24.9132
2017-11-03,Standard Class,Home Office,United States,Cambridge,Massachusetts,East,Furniture,Furnishings,26.72,1,11.7568
2017-11-04,Standard Class,Consumer,United States,Pasadena,California,West,Technology,Accessories,199.95,5,21.9945
2017-11-04,Standard Class,Consumer,United States,Pasadena,California,West,Office Supplies,Art,41.86,7,14.2324
2017-11-04,Standard Class,Home Office,United States,Lubbock,Texas,Central,Office Supplies,Binders,11.364,3,-17.046
2017-11-04,Standard Class,Consumer,United States,Lancaster,Ohio,East,Office Supplies,Storage,16.768,2,1.4672
2017-11-04,Standard Class,Consumer,United States,Lancaster,Ohio,East,Technology,Accessories,27.12,2,-4.746
2017-11-04,Standard Class,Consumer,United States,Burlington,North Carolina,South,Office Supplies,Art,1.752,1,0.1533
2017-11-04,Standard Class,Consumer,United States,Burlington,North Carolina,South,Office Supplies,Art,20.992,8,2.3616
2017-11-05,Same Day,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,37.44,6,16.848
2017-11-05,Same Day,Consumer,United States,Seattle,Washington,West,Office Supplies,Labels,37.59,3,17.6673
2017-11-05,Same Day,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,26.032,2,9.4366
2017-11-05,Standard Class,Home Office,United States,Austin,Texas,Central,Office Supplies,Art,5.248,2,0.5904
2017-11-05,Standard Class,Home Office,United States,Austin,Texas,Central,Office Supplies,Storage,74.416,2,-14.8832
2017-11-05,Standard Class,Home Office,United States,Austin,Texas,Central,Office Supplies,Paper,6.848,2,2.14
2017-11-05,Standard Class,Home Office,United States,Austin,Texas,Central,Furniture,Furnishings,7.996,1,-6.9965
